time,resampled_signal
0.640625,0.0853125000000001
0.6484375,0.07835937500000008
0.65625,0.08406250000000011
0.6640625,0.08
0.671875,0.07031250000000011
0.6796875,0.08
0.6875,0.07187499999999986
0.6953125,0.08
0.703125,0.14453125000000025
0.7109375,0.2921093750000009
0.71875,0.6512500000000014
0.7265625,0.9284375000000002
0.734375,0.569999999999999
0.7421875,-0.07312500000000051
0.75,-0.31
0.7578125,-0.15921875000000016
0.765625,-0.02375000000000014
0.7734375,0.03757812499999982
0.78125,0.08312499999999994
0.7890625,0.08367187500000005
0.796875,0.0721874999999999
0.8046875,0.08257812499999982
0.8125,0.09312500000000015
0.8203125,0.09078125000000012
0.828125,0.09484374999999995
0.8359375,0.10476562500000013
0.84375,0.1
0.8515625,0.10445312500000002
0.859375,0.11421875000000002
0.8671875,0.12195312500000002
0.875,0.12
0.8828125,0.13
0.890625,0.12671875000000002
0.8984375,0.14
0.90625,0.14781249999999996
0.9140625,0.16242187500000005
0.921875,0.16234374999999995
0.9296875,0.18
0.9375,0.19062499999999996
0.9453125,0.18492187500000018
0.953125,0.205
0.9609375,0.21234375000000008
0.96875,0.21593750000000003
0.9765625,0.235703125
0.984375,0.23453124999999997
0.9921875,0.229765625
1.0,0.22
1.0078125,0.214765625
1.015625,0.2
1.0234375,0.18140625000000005
1.03125,0.15375000000000014
1.0390625,0.12851562500000013
1.046875,0.0928125000000001
1.0546875,0.06656250000000025
1.0625,0.03375000000000014
1.0703125,0.03210937500000008
1.078125,0.0
1.0859375,0.0024218749999999046
1.09375,0.0065624999999996875
1.1015625,0.003046875000000113
1.109375,0.008437499999999758
1.1171875,0.00703125000000026
1.125,0.0049999999999997225
1.1328125,0.0
1.140625,0.005781250000000121
1.1484375,0.011093750000000225
1.15625,0.015312500000000104
1.1640625,0.020078125000000096
1.171875,0.020156249999999914
1.1796875,0.024218750000000157
1.1875,0.03812500000000021
1.1953125,0.03
1.203125,0.03890625000000005
1.2109375,0.04
1.21875,0.038437500000000034
1.2265625,0.03039062499999992
1.234375,0.04
1.2421875,0.03773437500000001
1.25,0.0325
1.2578125,0.04726562499999999
1.265625,0.04406249999999997
1.2734375,0.05
1.28125,0.05
1.2890625,0.042656249999999916
1.296875,0.04609374999999995
1.3046875,0.04671874999999988
1.3125,0.04437500000000007
1.3203125,0.055781249999999845
1.328125,0.06
1.3359375,0.0649218749999999
1.34375,0.07437499999999979
1.3515625,0.07335937499999966
1.359375,0.058437499999999754
1.3671875,0.06398437499999987
1.375,0.06875000000000007
1.3828125,0.06945312499999962
1.390625,0.07015624999999964
1.3984375,0.0719531249999999
1.40625,0.0721874999999999
1.4140625,0.0751562500000002
1.421875,0.085
1.4296875,0.08
1.4375,0.08687500000000008
1.4453125,0.08492187500000019
1.453125,0.08859374999999994
1.4609375,0.09148437499999987
1.46875,0.0921874999999999
1.4765625,0.08210937500000008
1.484375,0.09359374999999995
1.4921875,0.09476562499999999
1.5,0.095
1.5078125,0.08093750000000004
1.515625,0.09859374999999995
1.5234375,0.10859374999999995
1.53125,0.10906249999999997
1.5390625,0.11617187500000005
1.546875,0.12359374999999995
1.5546875,0.14
1.5625,0.145
1.5703125,0.13921875000000017
1.578125,0.13765624999999992
1.5859375,0.1125781250000001
1.59375,0.11125000000000042
1.6015625,0.09804687500000012
1.609375,0.07984375000000037
1.6171875,0.07406250000000052
1.625,0.075
1.6328125,0.07695312499999961
1.640625,0.075
1.6484375,0.08
1.65625,0.08
1.6640625,0.08
1.671875,0.08
1.6796875,0.09460937500000008
1.6875,0.1306250000000005
1.6953125,0.2321093750000009
1.703125,0.519531250000002
1.7109375,0.8714843750000013
1.71875,0.7834374999999983
1.7265625,0.11796874999999807
1.734375,-0.2793750000000004
1.7421875,-0.21304687499999986
1.75,-0.055
1.7578125,0.01812499999999993
1.765625,0.06812499999999994
1.7734375,0.08
1.78125,0.06624999999999986
1.7890625,0.07398437499999988
1.796875,0.08390625000000006
1.8046875,0.09257812499999982
1.8125,0.0818749999999998
1.8203125,0.1
1.828125,0.10484375000000008
1.8359375,0.1
1.84375,0.11531250000000011
1.8515625,0.12390624999999977
1.859375,0.10390625000000062
1.8671875,0.12203125000000026
1.875,0.12375000000000007
1.8828125,0.135
1.890625,0.1417187499999999
1.8984375,0.14
1.90625,0.155
1.9140625,0.17
1.921875,0.18437500000000034
1.9296875,0.2021093750000001
1.9375,0.20062500000000022
1.9453125,0.20664062500000005
1.953125,0.21421875000000015
1.9609375,0.21968750000000017
1.96875,0.22406249999999997
1.9765625,0.23718749999999988
1.984375,0.21640625000000005
1.9921875,0.220234375
2.0,0.22
2.0078125,0.2
2.015625,0.16140625000000006
2.0234375,0.13640625000000006
2.03125,0.11906249999999996
2.0390625,0.08351562500000013
2.046875,0.058437500000000316
2.0546875,0.03164062500000006
2.0625,0.00875000000000014
2.0703125,0.013671874999999764
2.078125,0.0023437500000000866
2.0859375,0.0
2.09375,0.002187499999999896
2.1015625,0.0
2.109375,0.0017187499999998786
2.1171875,0.00148437499999987
2.125,0.016250000000000417
2.1328125,0.015
2.140625,0.014218750000000155
2.1484375,0.028906250000000328
2.15625,0.024687500000000175
2.1640625,0.024921875000000183
2.171875,0.02
2.1796875,0.0396093749999998
2.1875,0.030625000000000208
2.1953125,0.04742187499999935
2.203125,0.038906249999999774
2.2109375,0.04234374999999953
2.21875,0.041562500000000245
2.2265625,0.041796875000000254
2.234375,0.042968749999999736
2.2421875,0.04546874999999946
2.25,0.042499999999999996
2.2578125,0.05726562500000027
2.265625,0.05406250000000052
2.2734375,0.051796875000000256
2.28125,0.047812500000001215
2.2890625,0.045312500000000935
2.296875,0.05890624999999977
2.3046875,0.06328124999999957
2.3125,0.06
2.3203125,0.065
2.328125,0.06
2.3359375,0.06
2.34375,0.07468750000000017
2.3515625,0.07054687499999984
2.359375,0.06921875000000016
2.3671875,0.0779687500000003
2.375,0.07624999999999986
2.3828125,0.06945312499999962
2.390625,0.07
2.3984375,0.07085937499999967
2.40625,0.07
2.4140625,0.07484374999999982
2.421875,0.08
2.4296875,0.08367187499999976
2.4375,0.07937499999999979
2.4453125,0.09007812499999981
2.453125,0.09078124999999984
2.4609375,0.09148437499999987
2.46875,0.08375000000000014
2.4765625,0.09070312500000002
2.484375,0.09359374999999995
2.4921875,0.08070312500000003
2.5,0.1
2.5078125,0.10546875000000001
2.515625,0.10906249999999997
2.5234375,0.11929687499999997
2.53125,0.13812499999999994
2.5390625,0.15148437499999987
2.546875,0.14
2.5546875,0.1367187499999999
2.5625,0.125
2.5703125,0.11710937500000008
2.578125,0.09765624999999992
2.5859375,0.0975781250000001
2.59375,0.0865624999999997
2.6015625,0.07171874999999932
2.609375,0.08171874999999988
2.6171875,0.08148437499999987
2.625,0.09
2.6328125,0.09
2.640625,0.09
2.6484375,0.085
2.65625,0.09968750000000018
2.6640625,0.08078124999999818
2.671875,0.14937499999999923
2.6796875,0.3214062499999956
2.6875,0.6643749999999914
2.6953125,0.897968749999997
2.703125,0.49734375000001285
2.7109375,-0.11429687499998667
2.71875,-0.281250000000001
2.7265625,-0.11914062500000477
2.734375,-0.018125000000001043
2.7421875,0.05546874999999946
2.75,0.07250000000000001
2.7578125,0.07179687500000081
2.765625,0.07906250000000052
2.7734375,0.07820312499999975
2.78125,0.09343749999999976
2.7890625,0.09234374999999953
2.796875,0.085
2.8046875,0.10328124999999956
2.8125,0.09874999999999959
2.8203125,0.1046093749999998
2.828125,0.1001562500000002
2.8359375,0.10992187500000018
2.84375,0.12468750000000017
2.8515625,0.12054687499999983
2.859375,0.14
2.8671875,0.14406249999999943
2.875,0.1512500000000004
2.8828125,0.16351562500000014
2.890625,0.165
2.8984375,0.17609375000000022
2.90625,0.1778125000000001
2.9140625,0.1877343750000003
2.921875,0.2076562499999999
2.9296875,0.2021093750000001
2.9375,0.20187500000000008
2.9453125,0.22
2.953125,0.22
2.9609375,0.21882812499999996
2.96875,0.23124999999999984
2.9765625,0.20070312500000004
2.984375,0.20218749999999988
2.9921875,0.17906249999999996
3.0,0.14
3.0078125,0.139765625
3.015625,0.09187500000000007
3.0234375,0.053515625000000136
3.03125,0.02375000000000014
3.0390625,0.024687500000000175
3.046875,0.001406250000000052
3.0546875,-0.0067187499999998785
3.0625,0.0037500000000001386
3.0703125,-0.0036718749999997647
3.078125,0.0026562499999999135
3.0859375,-0.005
3.09375,0.0
3.1015625,0.0010937500000002256
3.109375,0.003437499999999757
3.1171875,0.01148437499999987
3.125,0.015
3.1328125,0.018984375000000147
3.140625,0.01390624999999922
3.1484375,0.028906250000000328
3.15625,0.04
3.1640625,0.02992187500000018
3.171875,0.04921874999999905
3.1796875,0.0403906250000002
3.1875,0.04937499999999813
3.1953125,0.06570312499999892
3.203125,0.055
3.2109375,0.05867187499999976
3.21875,0.05187499999999951
3.2265625,0.054609374999999245
3.234375,0.05593749999999948
3.2421875,0.06
3.25,0.042499999999999996
3.2578125,0.06
3.265625,0.057968749999999736
3.2734375,0.05078125000000151
3.28125,0.06
3.2890625,0.05968749999999906
3.296875,0.06390624999999978
3.3046875,0.07
3.3125,0.07
3.3203125,0.0646093749999998
3.328125,0.06484374999999981
3.3359375,0.06984375000000037
3.34375,0.06937500000000035
3.3515625,0.07890625000000033
3.359375,0.07078124999999985
3.3671875,0.07593750000000059
3.375,0.07375000000000013
3.3828125,0.07703125000000026
3.390625,0.07
3.3984375,0.08
3.40625,0.07
3.4140625,0.0825781250000001
3.421875,0.08
3.4296875,0.08421875000000016
3.4375,0.08875000000000015
3.4453125,0.085
3.453125,0.08640625000000006
3.4609375,0.09882812499999996
3.46875,0.11406249999999997
3.4765625,0.10210937500000009
3.484375,0.10140625000000006
3.4921875,0.11117187500000004
3.5,0.14
3.5078125,0.14
3.515625,0.12640625000000005
3.5234375,0.12429687499999997
3.53125,0.11187500000000007
3.5390625,0.11617187500000005
3.546875,0.1
3.5546875,0.09671874999999988
3.5625,0.08
3.5703125,0.09156249999999969
3.578125,0.07765624999999991
3.5859375,0.08
3.59375,0.0865624999999997
3.6015625,0.08609375000000022
3.609375,0.08328125000000013
3.6171875,0.08703125000000025
3.625,0.09875000000000014
3.6328125,0.14812499999999884
3.640625,0.2795312499999961
3.6484375,0.5841406249999942
3.65625,0.8640625000000005
3.6640625,0.6196093750000126
3.671875,-0.07359374999998608
3.6796875,-0.3103124999999976
3.6875,-0.14125000000000543
3.6953125,-0.02273437500000195
3.703125,0.03343749999999865
3.7109375,0.05765625000000047
3.71875,0.06968750000000073
3.7265625,0.05679687500000025
3.734375,0.07593749999999948
3.7421875,0.07820312499999921
3.75,0.08
3.7578125,0.095
3.765625,0.08203125000000026
3.7734375,0.10320312499999974
3.78125,0.09812500000000049
3.7890625,0.10164062500000116
3.796875,0.10718750000000045
3.8046875,0.12085937500000021
3.8125,0.12437499999999979
3.8203125,0.1353906250000002
3.828125,0.135
3.8359375,0.1399218750000002
3.84375,0.1587500000000007
3.8515625,0.14218749999999936
3.859375,0.17078124999999986
3.8671875,0.1829687500000003
3.875,0.17624999999999985
3.8828125,0.19703125000000027
3.890625,0.19656250000000025
3.8984375,0.2080468750000001
3.90625,0.2171874999999999
3.9140625,0.22773437500000027
3.921875,0.22531249999999983
3.9296875,0.215
3.9375,0.20375000000000015
3.9453125,0.18851562499999958
3.953125,0.17296874999999973
3.9609375,0.14531249999999982
3.96875,0.11937499999999979
3.9765625,0.09007812499999981
3.984375,0.058593749999999944
3.9921875,0.035
4.0,0.015
4.0078125,0.0004687499999999657
4.015625,-0.009062500000000069
4.0234375,-0.015
4.03125,-0.002812499999999791
4.0390625,-0.007656250000000173
4.046875,-0.0035937500000001042
4.0546875,-0.004921874999999635
4.0625,0.006874999999999861
4.0703125,0.010781250000000311
4.078125,0.0026562500000001737
4.0859375,0.02242187500000019
4.09375,0.025624999999999582
4.1015625,0.026953125000000227
4.109375,0.038437500000000485
4.1171875,0.04351562499999974
4.125,0.04499999999999889
4.1328125,0.033046875000000885
4.140625,0.056093749999998437
4.1484375,0.04218750000000132
4.15625,0.04562500000000069
4.1640625,0.045156250000000724
4.171875,0.055
4.1796875,0.050781249999999375
4.1875,0.057500000000001106
4.1953125,0.057421875000000726
4.203125,0.04828124999999937
4.2109375,0.04867187500000018
4.21875,0.05031250000000042
4.2265625,0.05039062499999969
4.234375,0.06203124999999993
4.2421875,0.05773437500000003
4.25,0.057499999999999996
4.2578125,0.05546875000000007
4.265625,0.06796875000000008
4.2734375,0.06820312500000011
4.28125,0.06312499999999972
4.2890625,0.061328124999999824
4.296875,0.061093749999999794
4.3046875,0.06585937499999976
4.3125,0.059375000000000275
4.3203125,0.06
4.328125,0.06015624999999965
4.3359375,0.060078125000000364
4.34375,0.06968749999999965
4.3515625,0.06609375000000066
4.359375,0.08
4.3671875,0.07304687500000089
4.375,0.08
4.3828125,0.08203124999999949
4.390625,0.08328124999999977
4.3984375,0.09195312500000022
4.40625,0.1
4.4140625,0.08757812499999981
4.421875,0.1
4.4296875,0.0892187499999997
4.4375,0.09687499999999986
4.4453125,0.09664062499999988
4.453125,0.11
4.4609375,0.11234374999999983
4.46875,0.12687499999999985
4.4765625,0.13710937499999984
4.484375,0.14453125000000003
4.4921875,0.14953125000000003
4.5,0.14
4.5078125,0.13023437499999999
4.515625,0.11093749999999993
4.5234375,0.10210937499999985
4.53125,0.09
4.5390625,0.09265625000000018
4.546875,0.07218750000000021
4.5546875,0.06335937500000012
4.5625,0.075
4.5703125,0.08289062500000016
4.578125,0.08
4.5859375,0.08
4.59375,0.08437500000000042
4.6015625,0.095
4.609375,0.08515625000000072
4.6171875,0.15039062500000183
4.625,0.2700000000000067
4.6328125,0.5936718750000127
4.640625,0.9365625000000006
4.6484375,0.6611718749999765
4.65625,-0.05937500000001596
4.6640625,-0.3339843749999953
4.671875,-0.16343749999999235
4.6796875,-0.02273437499999781
4.6875,0.04187500000000138
4.6953125,0.08
4.703125,0.07437499999999916
4.7109375,0.06734375000000035
4.71875,0.08687500000000027
4.7265625,0.09320312500000011
4.734375,0.08593750000000014
4.7421875,0.09773437500000004
4.75,0.1
4.7578125,0.10820312500000011
4.765625,0.10609374999999979
4.7734375,0.12
4.78125,0.12875000000000056
4.7890625,0.12367187500000017
4.796875,0.13890625000000023
4.8046875,0.14585937499999974
4.8125,0.145
4.8203125,0.15421875000000063
4.828125,0.16421875000000175
4.8359375,0.14492187499999962
4.84375,0.1612500000000014
4.8515625,0.175
4.859375,0.195
4.8671875,0.2159374999999988
4.875,0.21624999999999917
4.8828125,0.21703124999999948
4.890625,0.235
4.8984375,0.23
4.90625,0.2278124999999998
4.9140625,0.22242187500000019
4.921875,0.21734374999999984
4.9296875,0.20812500000000125
4.9375,0.1906250000000007
4.9453125,0.1534375000000005
4.953125,0.1379687500000005
4.9609375,0.09882812500000009
4.96875,0.07625000000000028
4.9765625,0.035
4.984375,0.019531250000000035
4.9921875,0.004765625000000017
5.0,-0.0
5.0078125,0.0
5.015625,-0.0014062499999998954
5.0234375,-0.0014062499999998954
5.03125,0.005
5.0390625,0.01148437500000026
5.046875,0.009218749999999689
5.0546875,0.015078125000000366
5.0625,0.013125000000000138
5.0703125,0.019218749999999687
5.078125,0.02796875000000052
5.0859375,0.02773437499999943
5.09375,0.03437500000000042
5.1015625,0.04
5.109375,0.018281249999999756
5.1171875,0.03593750000000104
5.125,0.035
5.1328125,0.04
5.140625,0.031562500000000625
5.1484375,0.045
5.15625,0.04937499999999931
5.1640625,0.04492187499999963
5.171875,0.04
5.1796875,0.04
5.1875,0.04937500000000028
5.1953125,0.04085937499999976
5.203125,0.04
5.2109375,0.038671875000000175
5.21875,0.035
5.2265625,0.052812500000000415
5.234375,0.04
5.2421875,0.05593750000000014
5.25,0.055
5.2578125,0.06320312500000011
5.265625,0.05406249999999986
5.2734375,0.06218749999999958
5.28125,0.06
5.2890625,0.06765624999999965
5.296875,0.06
5.3046875,0.06171874999999952
5.3125,0.08062499999999972
5.3203125,0.08
5.328125,0.0796875000000007
5.3359375,0.07
5.34375,0.08531250000000035
5.3515625,0.08554687500000034
5.359375,0.08921874999999968
5.3671875,0.08
5.375,0.08125000000000028
5.3828125,0.08148437500000026
5.390625,0.08343750000000048
5.3984375,0.085
5.40625,0.085
5.4140625,0.08757812499999981
5.421875,0.09265625000000018
5.4296875,0.09210937499999984
5.4375,0.1
5.4453125,0.115
5.453125,0.11718750000000021
5.4609375,0.10468749999999966
5.46875,0.1228124999999998
5.4765625,0.12710937499999986
5.484375,0.14046874999999998
5.4921875,0.13023437499999999
5.5,0.12
5.5078125,0.11070312499999994
5.515625,0.1
5.5234375,0.1014062499999999
5.53125,0.09781249999999979
5.5390625,0.07234374999999983
5.546875,0.06781249999999979
5.5546875,0.08343750000000048
5.5625,0.065
5.5703125,0.08
5.578125,0.07328125000000087
5.5859375,0.08257812499999981
5.59375,0.08218750000000022
5.6015625,0.07585937500000069
5.609375,0.1104687500000022
5.6171875,0.20671875000000467
5.625,0.43750000000001166
5.6328125,0.8253906250000074
5.640625,0.8801562499999841
5.6484375,0.25007812499997595
5.65625,-0.2681250000000035
5.6640625,-0.25828124999999197
5.671875,-0.0773437499999948
5.6796875,0.0038281250000009367
5.6875,0.06750000000000111
5.6953125,0.08085937499999976
5.703125,0.06546874999999897
5.7109375,0.07632812499999983
5.71875,0.07843750000000013
5.7265625,0.08359374999999979
5.734375,0.09890625000000021
5.7421875,0.10453124999999994
5.75,0.1
5.7578125,0.115
5.765625,0.10203124999999993
5.7734375,0.1182031250000001
5.78125,0.12468749999999959
5.7890625,0.12132812499999983
5.796875,0.125
5.8046875,0.135
5.8125,0.14437500000000028
5.8203125,0.13695312499999845
5.828125,0.15515624999999966
5.8359375,0.16
5.84375,0.18
5.8515625,0.1878124999999987
5.859375,0.18578125000000031
5.8671875,0.2079687499999994
5.875,0.21874999999999972
5.8828125,0.22406249999999897
5.890625,0.22828124999999977
5.8984375,0.2369531250000002
5.90625,0.2178124999999998
5.9140625,0.21742187500000018
5.921875,0.21531250000000035
5.9296875,0.2007812500000003
5.9375,0.17812500000000014
5.9453125,0.1534375000000005
5.953125,0.12218750000000021
5.9609375,0.0906250000000007
5.96875,0.07031250000000035
5.9765625,0.04
5.984375,0.025
5.9921875,0.01976562500000002
6.0,-0.0
6.0078125,0.0
6.015625,0.0
6.0234375,0.0007031249999999477
6.03125,0.0
6.0390625,0.0
6.046875,0.0
6.0546875,0.02
6.0625,0.014375000000000415
6.0703125,0.012890625000000155
6.078125,0.02
6.0859375,0.02
6.09375,0.022187500000000207
6.1015625,0.03
6.109375,0.021718750000000245
6.1171875,0.04
6.125,0.04374999999999972
6.1328125,0.0410156250000003
6.140625,0.031562500000000625
6.1484375,0.045
6.15625,0.04031250000000035
6.1640625,0.059531249999997815
6.171875,0.039687500000000694
6.1796875,0.035
6.1875,0.04937500000000028
6.1953125,0.05656250000000097
6.203125,0.04828124999999937
6.2109375,0.05867187500000017
6.21875,0.05312499999999972
6.2265625,0.051796874999999895
6.234375,0.06890625000000021
6.2421875,0.07726562499999996
6.25,0.065
6.2578125,0.06726562499999997
6.265625,0.07593750000000014
6.2734375,0.07281250000000042
6.28125,0.07187500000000027
6.2890625,0.07
6.296875,0.07218749999999959
6.3046875,0.07242187500000073
6.3125,0.07062499999999973
6.3203125,0.06617187499999906
6.328125,0.08
6.3359375,0.07507812500000036
6.34375,0.07531250000000034
6.3515625,0.09054687500000033
6.359375,0.07578125000000031
6.3671875,0.0760156250000003
6.375,0.08374999999999973
6.3828125,0.08
6.390625,0.08984374999999928
6.3984375,0.08585937500000068
6.40625,0.08218750000000022
6.4140625,0.08984375000000039
6.421875,0.0906250000000007
6.4296875,0.08578125000000031
6.4375,0.095
6.4453125,0.1
6.453125,0.10718750000000021
6.4609375,0.11617187499999991
6.46875,0.13
6.4765625,0.14210937499999984
6.484375,0.14046874999999998
6.4921875,0.10617187499999992
6.5,0.14
6.5078125,0.11953125000000003
6.515625,0.1
6.5234375,0.09789062500000016
6.53125,0.08406250000000007
6.5390625,0.09531250000000036
6.546875,0.0785937500000001
6.5546875,0.08507812500000037
6.5625,0.08187499999999986
6.5703125,0.08578125000000031
6.578125,0.08531250000000035
6.5859375,0.08484375000000038
6.59375,0.08562499999999958
6.6015625,0.10257812500000203
6.609375,0.18062500000000292
6.6171875,0.4014062500000099
6.625,0.7812500000000091
6.6328125,0.8882812499999865
6.640625,0.30374999999997754
6.6484375,-0.23648437500000694
6.65625,-0.26437499999999375
6.6640625,-0.07945312499999745
6.671875,-0.0014062499999968822
6.6796875,0.057265625000002186
6.6875,0.07375000000000055
6.6953125,0.07914062500000024
6.703125,0.0760937499999998
6.7109375,0.08265624999999965
6.71875,0.08843750000000014
6.7265625,0.09820312500000011
6.734375,0.10593750000000014
6.7421875,0.09726562499999997
6.75,0.1075
6.7578125,0.11773437500000003
6.765625,0.105
6.7734375,0.115
6.78125,0.125
6.7890625,0.12
6.796875,0.14
6.8046875,0.14828125000000048
6.8125,0.15062499999999973
6.8203125,0.1646093750000003
6.828125,0.175
6.8359375,0.17992187499999962
6.84375,0.19406249999999897
6.8515625,0.2
6.859375,0.215
6.8671875,0.2119531249999991
6.875,0.23
6.8828125,0.22851562499999975
6.890625,0.22671875000000025
6.8984375,0.23109374999999954
6.90625,0.21437500000000043
6.9140625,0.1974218750000002
6.921875,0.2
6.9296875,0.18367187500000046
6.9375,0.1362500000000003
6.9453125,0.11
6.953125,0.08937500000000041
6.9609375,0.06265625000000018
6.96875,0.03906250000000007
6.9765625,0.02
6.984375,0.0
6.9921875,-0.004531250000000035
7.0,-0.0
7.0078125,-0.009765625000000017
7.015625,0.0
7.0234375,0.0007031249999999477
7.03125,0.0018749999999998612
7.0390625,0.005
7.046875,0.0014062499999998959
7.0546875,0.013281249999999759
7.0625,0.018125000000000138
7.0703125,0.015781250000000312
7.078125,0.015
7.0859375,0.03242187500000019
7.09375,0.02
7.1015625,0.03195312500000023
7.109375,0.036718750000000244
7.1171875,0.03648437500000026
7.125,0.03874999999999972
7.1328125,0.05
7.140625,0.045
7.1484375,0.049453124999999674
7.15625,0.04593750000000104
7.1640625,0.04031250000000146
7.171875,0.05031249999999931
7.1796875,0.059218750000000625
7.1875,0.045
7.1953125,0.06828125000000049
7.203125,0.046093749999999795
7.2109375,0.061015625000000524
7.21875,0.05531250000000042
7.2265625,0.06320312500000011
7.234375,0.06
7.2421875,0.055
7.25,0.0625
7.2578125,0.06320312500000011
7.265625,0.06296875000000007
7.2734375,0.07460937500000031
7.28125,0.07656249999999987
7.2890625,0.0746875000000007
7.296875,0.08
7.3046875,0.07171874999999953
7.3125,0.07875000000000056
7.3203125,0.075
7.328125,0.0796875000000007
7.3359375,0.07984374999999927
7.34375,0.07031250000000035
7.3515625,0.08890624999999934
7.359375,0.08
7.3671875,0.08296874999999941
7.375,0.08374999999999973
7.3828125,0.09054687499999922
7.390625,0.08656249999999951
7.3984375,0.08609374999999955
7.40625,0.0928124999999998
7.4140625,0.09
7.421875,0.09
7.4296875,0.10343749999999938
7.4375,0.11
7.4453125,0.11835937500000011
7.453125,0.1264062499999999
7.4609375,0.14
7.46875,0.145
7.4765625,0.14281249999999981
7.484375,0.135
7.4921875,0.14
7.5,0.11
7.5078125,0.10546874999999996
7.515625,0.10093749999999993
7.5234375,0.0814062499999999
7.53125,0.06281249999999979
7.5390625,0.07234374999999983
7.546875,0.0728124999999998
7.5546875,0.07671875000000025
7.5625,0.08187499999999986
7.5703125,0.08
7.578125,0.07734374999999982
7.5859375,0.0775781249999998
7.59375,0.09750000000000167
7.6015625,0.17648437500000247
7.609375,0.37843750000000825
7.6171875,0.7464062500000098
7.625,0.89499999999999
7.6328125,0.3948437499999782
7.640625,-0.2179687500000072
7.6484375,-0.29796874999999273
7.65625,-0.11624999999999583
7.6640625,-0.014453124999997449
7.671875,0.03453125000000105
7.6796875,0.06617187499999906
7.6875,0.06249999999999889
7.6953125,0.07656250000000098
7.703125,0.08
7.7109375,0.08
7.71875,0.09343750000000015
7.7265625,0.08859374999999979
7.734375,0.10593750000000014
7.7421875,0.11093750000000013
7.75,0.1075
7.7578125,0.12
7.765625,0.11703124999999993
7.7734375,0.1317968749999999
7.78125,0.12656249999999986
7.7890625,0.14
7.796875,0.155
7.8046875,0.1517187499999995
7.8125,0.16124999999999945
7.8203125,0.17421875000000062
7.828125,0.18015624999999966
7.8359375,0.185
7.84375,0.1943749999999993
7.8515625,0.21335937499999902
7.859375,0.21156250000000063
7.8671875,0.2189843749999997
7.875,0.225
7.8828125,0.22203124999999949
7.890625,0.21656249999999952
7.8984375,0.2078125000000009
7.90625,0.20218750000000021
7.9140625,0.19226562500000058
7.921875,0.17765625000000015
7.9296875,0.14789062500000014
7.9375,0.11250000000000056
7.9453125,0.085
7.953125,0.0671875000000002
7.9609375,0.04765625000000018
7.96875,0.01906250000000007
7.9765625,0.005
7.984375,0.004531250000000035
7.9921875,0.0
8.0,-0.0
8.0078125,-0.01
8.015625,0.0
8.0234375,0.0042968750000010065
8.03125,0.011875000000000278
8.0390625,0.015
8.046875,0.015
8.0546875,0.03164062499999913
8.0625,0.023124999999999722
8.0703125,0.0342187499999984
8.078125,0.029687500000000696
8.0859375,0.039843750000001454
8.09375,0.04
8.1015625,0.06
8.109375,0.051718749999999515
8.1171875,0.04351562499999941
8.125,0.04
8.1328125,0.047968749999998964
8.140625,0.043437500000001246
8.1484375,0.044453124999999545
8.15625,0.04
8.1640625,0.04984374999999924
8.171875,0.05453124999999792
8.1796875,0.05
8.1875,0.05812499999999833
8.1953125,0.057421875000000726
8.203125,0.04828125000000125
8.2109375,0.06398437499999948
8.21875,0.05843749999999972
8.2265625,0.05679687499999989
8.234375,0.05390624999999958
